year,snowc,sd,smlt_mm,t2m_C_bc,snw_mm_raw,model,scenario
2085,31.059402,0.105656065,575.42395,8.65887091351737,5.499515,mri_esm2_0,SSP5-8.5
2086,36.96126,0.13169058,535.69086,8.474047941539848,3.1178877,mri_esm2_0,SSP5-8.5
2087,39.40395,0.12174401,733.3408,8.343303423428816,1.472064,mri_esm2_0,SSP5-8.5
2088,34.168137,0.1114996,851.1252,8.459956036146062,0.88385445,mri_esm2_0,SSP5-8.5
2089,34.485928,0.10725119,558.5791,9.982491006601578,1.6333131,mri_esm2_0,SSP5-8.5
2090,36.694862,0.12660973,675.63196,8.380447061471857,3.052037,mri_esm2_0,SSP5-8.5
2091,38.723686,0.1322186,574.7499,8.474641004420937,4.757217,mri_esm2_0,SSP5-8.5
2092,38.72224,0.1373236,769.3197,9.627742374197235,0.59923315,mri_esm2_0,SSP5-8.5
2093,34.451138,0.10479501,678.4542,8.94012562231898,0.9129524,mri_esm2_0,SSP5-8.5
2094,31.846682,0.09674403,501.62674,9.296758963536725,2.6739833,mri_esm2_0,SSP5-8.5
2095,37.398052,0.11632634,722.81256,9.341375407056015,1.0086192,mri_esm2_0,SSP5-8.5
2096,34.2374,0.119456835,648.7007,8.97391729231252,0.6736855,mri_esm2_0,SSP5-8.5
2097,32.08899,0.10692686,523.02234,9.171784077080153,3.3711975,mri_esm2_0,SSP5-8.5
2098,36.44134,0.1188091,841.8494,9.77731392430862,1.6232666,mri_esm2_0,SSP5-8.5
2099,35.45721,0.13005152,752.06714,9.695154613410416,3.7969382,mri_esm2_0,SSP5-8.5
2015,49.877407,0.1741457,775.57654,5.065219518455944,3.274125,noresm2_mm,SSP2-4.5
2016,48.664505,0.1698901,658.3885,4.4164948915811175,10.479103,noresm2_mm,SSP2-4.5
2017,54.100067,0.19296117,738.27515,4.529597482964518,3.333929,noresm2_mm,SSP2-4.5
2018,43.988403,0.15863524,836.2242,4.0986513122945505,13.070474,noresm2_mm,SSP2-4.5
2019,44.959866,0.1733344,550.50977,4.727030537694912,5.4514327,noresm2_mm,SSP2-4.5
2020,44.676716,0.16410892,593.4298,4.503281150690733,3.7129917,noresm2_mm,SSP2-4.5
2021,47.48064,0.16784793,794.8736,4.789270700471125,2.660045,noresm2_mm,SSP2-4.5
2022,46.042892,0.15568145,606.78656,5.244978908876553,2.8412352,noresm2_mm,SSP2-4.5
2023,46.901073,0.18474716,731.6657,4.976447780252548,5.9455876,noresm2_mm,SSP2-4.5
2024,42.23377,0.14632757,452.46436,5.109280853205463,4.886531,noresm2_mm,SSP2-4.5
2025,45.226044,0.15267333,610.9649,5.78624560085636,3.8618615,noresm2_mm,SSP2-4.5
2026,45.963654,0.14448598,774.0969,5.001748347243642,2.421645,noresm2_mm,SSP2-4.5
2027,47.31319,0.16538079,802.72687,4.4364054586953685,7.105308,noresm2_mm,SSP2-4.5
2028,46.37779,0.14789137,842.1507,5.392057650091005,9.460308,noresm2_mm,SSP2-4.5
2029,48.9493,0.16850156,832.31464,4.781868944633049,4.542693,noresm2_mm,SSP2-4.5
2030,44.418198,0.17630464,462.24014,5.1962955552530135,0.89217734,noresm2_mm,SSP2-4.5
2031,42.93959,0.13696508,555.0153,5.66105821555731,1.2107399,noresm2_mm,SSP2-4.5
2032,50.15617,0.15021786,497.33447,4.454422403300569,2.8326025,noresm2_mm,SSP2-4.5
2033,45.38571,0.14313023,682.6948,5.836335652193601,1.0996826,noresm2_mm,SSP2-4.5
2034,39.20758,0.1395828,521.195,5.158868489854697,9.192945,noresm2_mm,SSP2-4.5
2035,44.255283,0.14191963,766.58234,6.021609032919798,1.1176318,noresm2_mm,SSP2-4.5
2036,45.97032,0.14792196,1179.2722,6.282138568138723,0.028280145,noresm2_mm,SSP2-4.5
2037,46.59787,0.15791892,672.6572,5.638040795994162,0.24559897,noresm2_mm,SSP2-4.5
2038,45.000423,0.16254278,599.8952,5.574385463687726,3.7461243,noresm2_mm,SSP2-4.5
2039,45.57735,0.17286755,571.3391,5.408442731755666,2.76068,noresm2_mm,SSP2-4.5
2040,44.90091,0.14875978,575.8983,5.443159367688412,6.351086,noresm2_mm,SSP2-4.5
2041,44.167828,0.13080071,798.2267,5.810313487307552,4.0168686,noresm2_mm,SSP2-4.5
2042,45.977497,0.13981047,842.9689,5.81637668025675,4.1656604,noresm2_mm,SSP2-4.5
2043,43.934376,0.15058134,567.2096,5.4202209156371595,1.9834965,noresm2_mm,SSP2-4.5
2044,47.3343,0.15798503,696.7278,4.570311300885433,4.509827,noresm2_mm,SSP2-4.5
2045,40.10527,0.13678642,473.8097,6.514569769660745,0.3703576,noresm2_mm,SSP2-4.5
2046,43.202698,0.15112646,502.5463,5.599541391697797,2.2342227,noresm2_mm,SSP2-4.5
2047,43.243378,0.11770103,786.79034,6.044385744197072,1.6691853,noresm2_mm,SSP2-4.5
2048,45.487183,0.13591866,655.88696,5.645943555860775,0.42398682,noresm2_mm,SSP2-4.5
2049,44.627502,0.15132222,847.469,6.297182021101904,6.1805058,noresm2_mm,SSP2-4.5
2050,44.164795,0.13249902,657.64575,6.433161301183425,0.5145559,noresm2_mm,SSP2-4.5
2051,45.53581,0.14381859,617.69525,6.525007953404298,0.48283815,noresm2_mm,SSP2-4.5
2052,46.133198,0.13958909,542.61755,5.8847127697837465,2.2366135,noresm2_mm,SSP2-4.5
2053,43.772903,0.1369924,785.4589,6.088026139477104,1.3497643,noresm2_mm,SSP2-4.5
2054,40.360363,0.16866405,496.78,5.998976391251468,0.9511521,noresm2_mm,SSP2-4.5
2055,41.69343,0.14648058,476.1464,5.474609301820841,0.99200135,noresm2_mm,SSP2-4.5
2056,40.918148,0.112287275,545.4148,5.990029527051431,2.1861765,noresm2_mm,SSP2-4.5
2057,43.683945,0.16402186,383.05026,5.804234575262029,1.3585529,noresm2_mm,SSP2-4.5
2058,44.37559,0.15468967,575.7328,5.462596065976729,8.46751,noresm2_mm,SSP2-4.5
2059,50.480755,0.15650843,541.86914,5.12853519679822,1.9436105,noresm2_mm,SSP2-4.5
2060,42.542843,0.15974547,340.29453,4.9631574632024895,8.083066,noresm2_mm,SSP2-4.5
2061,41.50069,0.14093316,739.7685,6.413880377723228,1.408439,noresm2_mm,SSP2-4.5
2062,47.089447,0.13258655,719.2593,5.523255043742612,2.4551957,noresm2_mm,SSP2-4.5
2063,45.416515,0.12945922,499.3746,5.684452694447445,6.136007,noresm2_mm,SSP2-4.5
2064,42.377235,0.121836394,936.27106,6.005522634987238,4.373101,noresm2_mm,SSP2-4.5
2065,43.241238,0.14673555,768.83453,6.674765000162171,1.7940412,noresm2_mm,SSP2-4.5
2066,44.306835,0.16264938,414.7009,5.929578814452717,8.248414,noresm2_mm,SSP2-4.5
2067,39.608345,0.12792037,606.89465,6.290804319103903,1.1442801,noresm2_mm,SSP2-4.5
2068,47.22758,0.14443828,500.8021,5.7750463670062,0.94092345,noresm2_mm,SSP2-4.5
2069,40.737274,0.119321086,660.7518,6.5763644249215725,0.5211839,noresm2_mm,SSP2-4.5
2070,38.237774,0.14423002,377.62253,6.0481080478037486,3.4074755,noresm2_mm,SSP2-4.5
2071,40.27381,0.11143246,587.57355,6.850542385569671,2.481642,noresm2_mm,SSP2-4.5
2072,43.75984,0.13280188,791.71436,6.78288209258701,0.1612707,noresm2_mm,SSP2-4.5
2073,45.070583,0.1316781,793.2015,6.140302334444699,1.2172586,noresm2_mm,SSP2-4.5
2074,44.012524,0.13429205,636.9125,6.382206557055732,1.8986317,noresm2_mm,SSP2-4.5
2075,40.803726,0.13911243,835.5323,6.629244005758142,0.82585675,noresm2_mm,SSP2-4.5
2076,45.17069,0.14981951,722.46454,5.96437865306804,3.0498905,noresm2_mm,SSP2-4.5
2077,41.121235,0.14675139,599.65436,6.250413912688855,0.4751359,noresm2_mm,SSP2-4.5
2078,41.70386,0.13006778,711.0214,6.503227187503467,1.5490637,noresm2_mm,SSP2-4.5
2079,47.493454,0.16145532,414.48376,6.074217963607804,0.7743709,noresm2_mm,SSP2-4.5
2080,47.37692,0.13193174,658.2251,5.416910884374491,5.167917,noresm2_mm,SSP2-4.5
2081,42.1428,0.13319932,1006.65125,7.105446689437851,6.520972,noresm2_mm,SSP2-4.5
2082,41.19623,0.13921282,499.77853,6.504972401741498,0.80316216,noresm2_mm,SSP2-4.5
2083,44.751873,0.1378962,652.7281,6.673302713617161,3.196226,noresm2_mm,SSP2-4.5
2084,42.06149,0.14257391,700.90283,6.4784680953759555,0.78861874,noresm2_mm,SSP2-4.5
2085,46.405396,0.13886818,851.6314,5.950889287923666,4.164084,noresm2_mm,SSP2-4.5
2086,44.575863,0.16589618,678.1227,5.791421769199399,3.821586,noresm2_mm,SSP2-4.5
2087,42.19826,0.12797277,505.88046,6.357371935422343,0.8699765,noresm2_mm,SSP2-4.5
2088,46.813686,0.1338147,890.42114,6.61675156638136,1.6476585,noresm2_mm,SSP2-4.5
2089,46.041077,0.13374005,881.1838,6.175921460844402,1.224382,noresm2_mm,SSP2-4.5
2090,43.945843,0.13403346,741.37256,6.258645338300645,0.5170761,noresm2_mm,SSP2-4.5
2091,39.9115,0.12501328,586.9939,6.2950993076980835,4.770866,noresm2_mm,SSP2-4.5
2092,42.40304,0.12782608,554.2573,6.697983748795207,2.2269084,noresm2_mm,SSP2-4.5
2093,41.64846,0.12033171,999.07007,7.224344320894853,0.43073043,noresm2_mm,SSP2-4.5
2094,42.46617,0.13754787,676.56006,7.087699354353371,0.23844014,noresm2_mm,SSP2-4.5
2095,47.944927,0.1450776,686.6489,6.0630142428242415,1.093512,noresm2_mm,SSP2-4.5
2096,41.917828,0.15132631,409.75803,5.537751337693383,7.1008873,noresm2_mm,SSP2-4.5
2097,41.882046,0.13725583,824.401,6.836143117685787,1.5408072,noresm2_mm,SSP2-4.5
2098,40.229965,0.111825734,698.8442,7.495905085237486,0.096395575,noresm2_mm,SSP2-4.5
2099,42.03796,0.13142271,934.0951,7.516768606627153,0.6544935,noresm2_mm,SSP2-4.5
2015,49.03247,0.17994742,766.3631,4.033345220269102,7.217877,noresm2_mm,SSP5-8.5
2016,48.177677,0.17129624,785.5152,5.0128621988641715,2.7743852,noresm2_mm,SSP5-8.5
2017,46.90333,0.16698925,753.9196,4.973568826751408,5.578542,noresm2_mm,SSP5-8.5
2018,47.8346,0.15891431,695.09125,4.20350658825452,14.64532,noresm2_mm,SSP5-8.5
2019,46.81001,0.15268052,527.5554,5.224563428066747,3.6132715,noresm2_mm,SSP5-8.5
2020,49.81712,0.19072026,806.9852,4.792351486573114,1.8028035,noresm2_mm,SSP5-8.5
2021,46.418133,0.1631251,688.9907,4.9527024530649495,4.0284348,noresm2_mm,SSP5-8.5
2022,44.080868,0.19598193,420.09012,5.048964182832561,3.1409702,noresm2_mm,SSP5-8.5
2023,42.367786,0.15496899,509.7324,5.012079309541518,2.2393672,noresm2_mm,SSP5-8.5
2024,39.656166,0.1251605,595.4309,5.321031195627378,4.1531186,noresm2_mm,SSP5-8.5
2025,49.26419,0.14826705,792.9593,4.369667394977886,1.3092252,noresm2_mm,SSP5-8.5
2026,41.08351,0.12349898,630.68555,6.017001938346131,0.99400306,noresm2_mm,SSP5-8.5
2027,47.667095,0.13403018,848.1662,5.519436068785043,0.74033815,noresm2_mm,SSP5-8.5
2028,49.704746,0.17310657,485.56622,4.9043515802191155,3.7856333,noresm2_mm,SSP5-8.5
2029,42.287796,0.122762255,585.5235,4.945555154586072,5.945068,noresm2_mm,SSP5-8.5
2030,47.126892,0.1445903,661.6308,5.617282991505861,2.5342762,noresm2_mm,SSP5-8.5
2031,41.39442,0.13078988,836.68494,5.931289160903226,1.3533815,noresm2_mm,SSP5-8.5
2032,45.460037,0.17538397,620.3965,4.8853191101361455,16.282852,noresm2_mm,SSP5-8.5
2033,46.326786,0.15423118,782.11755,4.472658699883653,22.408987,noresm2_mm,SSP5-8.5
2034,44.65088,0.1292644,595.783,5.0569724014287845,4.2118683,noresm2_mm,SSP5-8.5
2035,44.66565,0.1510605,767.83636,5.701264870535873,1.9358635,noresm2_mm,SSP5-8.5
2036,41.97531,0.12199941,950.824,6.328355132759698,1.2810297,noresm2_mm,SSP5-8.5
2037,41.195457,0.15123898,452.54678,6.029826337773858,3.6878815,noresm2_mm,SSP5-8.5
2038,44.855206,0.13119338,752.34296,5.714192665037944,3.174016,noresm2_mm,SSP5-8.5
2039,41.86626,0.12989643,594.5174,5.964634028262302,2.6628218,noresm2_mm,SSP5-8.5
2040,48.171764,0.15817341,761.24554,5.235244874412822,3.4605138,noresm2_mm,SSP5-8.5
2041,44.918076,0.12473643,746.0194,5.565269577722632,5.8272095,noresm2_mm,SSP5-8.5
2042,41.77627,0.14261012,642.64984,6.111522353933534,7.241221,noresm2_mm,SSP5-8.5
2043,44.207825,0.13709484,775.27783,6.7389131061375265,1.007337,noresm2_mm,SSP5-8.5
2044,44.46983,0.1417027,775.4663,5.783429510511254,2.1813238,noresm2_mm,SSP5-8.5
2045,48.37387,0.14679809,712.2489,5.997206637418205,0.512965,noresm2_mm,SSP5-8.5
2046,40.112522,0.13755704,770.54974,6.275871576341555,8.04601,noresm2_mm,SSP5-8.5
2047,42.578762,0.16450238,531.22107,5.901237870350902,7.815842,noresm2_mm,SSP5-8.5
2048,46.72459,0.16170916,456.60898,5.359405284654389,3.2712076,noresm2_mm,SSP5-8.5
2049,41.883266,0.12771277,771.0958,6.223326772555186,7.278595,noresm2_mm,SSP5-8.5
2050,43.078247,0.13029958,1082.7168,6.731356926314078,3.2279398,noresm2_mm,SSP5-8.5
2051,42.149887,0.12681374,602.98895,6.994885834634451,0.5956554,noresm2_mm,SSP5-8.5
2052,47.907665,0.14965853,754.81934,5.590294036566983,4.066831,noresm2_mm,SSP5-8.5
2053,44.15062,0.14924796,394.92548,5.119552255918113,8.126321,noresm2_mm,SSP5-8.5
2054,44.095917,0.12296953,733.0381,6.493876724051461,1.6683859,noresm2_mm,SSP5-8.5
2055,41.392338,0.14173608,916.9629,7.552683362314116,0.10748749,noresm2_mm,SSP5-8.5
2056,43.26181,0.1611918,503.03354,6.6377340338072885,1.3037595,noresm2_mm,SSP5-8.5
2057,44.230255,0.13869762,681.77106,6.676302910981486,1.7992123,noresm2_mm,SSP5-8.5
2058,46.773617,0.15055911,629.2045,6.547042399391672,1.1063182,noresm2_mm,SSP5-8.5
2059,42.01517,0.15781195,687.5431,6.636603595836802,4.981677,noresm2_mm,SSP5-8.5
2060,39.460842,0.1327405,755.9211,7.82809623024263,0.38515398,noresm2_mm,SSP5-8.5
2061,40.439007,0.12693168,632.6926,7.373205681120908,1.4387177,noresm2_mm,SSP5-8.5
2062,39.827953,0.119756095,813.271,7.840977433342725,0.08305159,noresm2_mm,SSP5-8.5
2063,42.469654,0.14684555,718.58716,6.99074871756902,1.1304995,noresm2_mm,SSP5-8.5
2064,40.526806,0.119626276,652.84937,6.771785529284788,0.85116905,noresm2_mm,SSP5-8.5
2065,44.470673,0.12409254,921.28687,7.415035295418183,1.3069633,noresm2_mm,SSP5-8.5
2066,39.821438,0.108922236,835.249,7.686567531891175,0.47823036,noresm2_mm,SSP5-8.5
2067,42.27392,0.13790047,788.90436,7.128670867826375,0.83092266,noresm2_mm,SSP5-8.5
2068,44.735806,0.15617198,888.7904,6.9786641663228295,1.170409,noresm2_mm,SSP5-8.5
2069,38.95393,0.109176,900.79517,8.3353318192971,0.43582478,noresm2_mm,SSP5-8.5
2070,37.239582,0.10534028,983.33264,8.257071122627936,0.24169834,noresm2_mm,SSP5-8.5
2071,38.468197,0.11689112,478.22437,7.800434483831112,0.27054623,noresm2_mm,SSP5-8.5
2072,39.874554,0.12516244,741.6681,7.896065851475606,0.33475438,noresm2_mm,SSP5-8.5
2073,38.56463,0.12765077,724.9815,7.8312850959485685,1.1262677,noresm2_mm,SSP5-8.5
2074,40.286335,0.14672567,634.9407,7.688003678953611,0.54855144,noresm2_mm,SSP5-8.5
2075,43.827106,0.13328107,759.4768,7.333585014059224,0.5655035,noresm2_mm,SSP5-8.5
2076,37.20528,0.111422904,776.0789,8.335207024480658,0.27455652,noresm2_mm,SSP5-8.5
2077,41.598286,0.10258401,510.46024,8.106717904737357,0.08491907,noresm2_mm,SSP5-8.5
2078,40.649582,0.10984376,774.899,7.720857607429852,3.042475,noresm2_mm,SSP5-8.5
2079,38.158497,0.118234776,893.53815,9.252848593505021,0.16422105,noresm2_mm,SSP5-8.5
2080,39.390476,0.10478699,716.179,8.219134997500275,0.30074874,noresm2_mm,SSP5-8.5
2081,36.68752,0.10541215,763.7479,8.503379084849167,0.28069374,noresm2_mm,SSP5-8.5
2082,42.42954,0.14381191,748.8142,8.740428196611644,0.23477097,noresm2_mm,SSP5-8.5
2083,39.77605,0.1418315,524.1123,7.475700202552098,0.53452873,noresm2_mm,SSP5-8.5
2084,38.31416,0.14803575,799.3885,8.381967316245523,0.39270148,noresm2_mm,SSP5-8.5
2085,36.21052,0.1021063,757.4509,8.706917269373525,0.0703933,noresm2_mm,SSP5-8.5
2086,39.892307,0.12426994,989.14294,9.231382426098984,0.098133504,noresm2_mm,SSP5-8.5
2087,35.77191,0.12757741,652.9303,8.494506608660599,0.232315,noresm2_mm,SSP5-8.5
2088,40.465794,0.13300495,894.78894,8.29980690447803,0.49585196,noresm2_mm,SSP5-8.5
2089,37.91026,0.11747536,611.5463,9.37088081883987,0.06855522,noresm2_mm,SSP5-8.5
2090,39.192474,0.1073449,849.70905,8.464591113592409,0.550668,noresm2_mm,SSP5-8.5
2091,33.069244,0.11768211,714.4816,9.400135819468844,0.94196796,noresm2_mm,SSP5-8.5
2092,35.611248,0.11880541,1130.8834,10.491816894686224,0.016940817,noresm2_mm,SSP5-8.5
2093,35.786495,0.109252445,901.6099,9.94593524823375,0.060990233,noresm2_mm,SSP5-8.5
2094,42.34003,0.09966574,911.1433,9.042679574010103,0.74116445,noresm2_mm,SSP5-8.5
2095,38.705036,0.10695646,802.8698,9.214697124716244,0.42431545,noresm2_mm,SSP5-8.5
2096,39.54775,0.1183449,695.6178,9.150023591891784,0.42626607,noresm2_mm,SSP5-8.5
2097,36.931095,0.1258095,867.1033,9.403094665682318,0.11896702,noresm2_mm,SSP5-8.5
2098,36.699295,0.1001282,813.8586,9.971967293669325,0.21330881,noresm2_mm,SSP5-8.5
2099,35.260612,0.09940663,680.61676,9.498683349764349,0.37108305,noresm2_mm,SSP5-8.5
2015,45.05426,0.17366804,657.12933,4.412502687496278,7.536514,taiesm1,SSP2-4.5
2016,46.968384,0.16725315,689.908,4.616380931016167,1.3929781,taiesm1,SSP2-4.5
2017,48.48593,0.16088925,769.10986,4.655045126177299,1.8354362,taiesm1,SSP2-4.5
2018,51.012424,0.17714398,606.332,3.667897690991243,1.9282898,taiesm1,SSP2-4.5
2019,46.458447,0.13789283,677.3208,4.860243902146958,1.2934242,taiesm1,SSP2-4.5
2020,45.328827,0.12545069,653.1413,5.285620145491212,0.36521116,taiesm1,SSP2-4.5
2021,48.802654,0.17747492,763.95776,4.452661049582437,4.326447,taiesm1,SSP2-4.5
2022,46.813904,0.16652583,674.3748,4.94237908281609,0.25526214,taiesm1,SSP2-4.5
2023,44.570774,0.14453758,723.95996,5.927324962195539,0.23413444,taiesm1,SSP2-4.5
2024,46.064648,0.15391226,710.0901,4.848578550629431,0.4308184,taiesm1,SSP2-4.5
2025,44.585785,0.14745845,861.30115,5.870937976999408,0.119155414,taiesm1,SSP2-4.5
2026,41.340412,0.10676723,969.15656,6.423130946339999,0.06658623,taiesm1,SSP2-4.5
2027,43.005314,0.14913033,649.75806,6.21103483163385,0.22579707,taiesm1,SSP2-4.5
2028,50.57458,0.12501071,848.88727,5.27117219648382,1.0116779,taiesm1,SSP2-4.5
2029,44.56723,0.14056061,667.40533,5.918265975668407,0.27413878,taiesm1,SSP2-4.5
2030,45.01684,0.13955277,566.107,6.044684066202297,0.45992908,taiesm1,SSP2-4.5
2031,48.56833,0.1460065,706.1311,5.0923435520700915,1.3118166,taiesm1,SSP2-4.5
2032,41.31988,0.14156692,787.3575,6.539019326905091,1.2362013,taiesm1,SSP2-4.5
2033,43.466587,0.13539778,608.00476,5.466612006997226,4.1720033,taiesm1,SSP2-4.5
2034,46.808014,0.14039008,705.38385,5.203057920202572,3.0462549,taiesm1,SSP2-4.5
2035,49.170956,0.16557385,495.87463,5.118749382507889,1.7299389,taiesm1,SSP2-4.5
2036,41.690945,0.14540464,450.6487,5.344353563838017,2.0696483,taiesm1,SSP2-4.5
2037,43.33011,0.13976742,543.2763,6.403963781676425,0.1838125,taiesm1,SSP2-4.5
2038,44.971344,0.15207778,744.04224,5.591567800607184,0.85731345,taiesm1,SSP2-4.5
2039,38.2502,0.11253945,533.5233,6.489081560886921,0.15912223,taiesm1,SSP2-4.5
2040,44.814533,0.14907458,810.4211,5.87629424700998,1.644863,taiesm1,SSP2-4.5
2041,47.46234,0.1248312,710.91205,4.587576369094758,4.602228,taiesm1,SSP2-4.5
2042,40.254604,0.1524327,510.3199,5.904503693090693,1.1396729,taiesm1,SSP2-4.5
2043,39.586624,0.12749077,574.52374,6.477641640307883,0.00086358166,taiesm1,SSP2-4.5
2044,40.873436,0.1417192,757.8362,6.559918122861403,0.83366996,taiesm1,SSP2-4.5
2045,43.094727,0.14379227,670.1132,6.700067724561708,0.74759334,taiesm1,SSP2-4.5
2046,42.49531,0.15191472,568.442,6.314965858563901,0.84894973,taiesm1,SSP2-4.5
2047,42.59851,0.12354868,585.6478,6.64320697827965,0.17077237,taiesm1,SSP2-4.5
2048,44.45464,0.123696774,863.7996,6.769731295573312,0.7997987,taiesm1,SSP2-4.5
2049,39.375626,0.114877395,644.01447,6.933560023662614,1.9825531,taiesm1,SSP2-4.5
2050,41.930798,0.14089115,674.98627,6.6585621231585455,5.122166,taiesm1,SSP2-4.5
2051,36.693195,0.113065965,839.93445,7.826687965647822,0.33224744,taiesm1,SSP2-4.5
2052,38.92294,0.15054291,516.121,6.922374580039064,2.186979,taiesm1,SSP2-4.5
2053,38.467594,0.124830835,766.1596,7.352260731000153,0.1274063,taiesm1,SSP2-4.5
2054,41.006027,0.13991593,435.2174,6.732231482346929,2.099438,taiesm1,SSP2-4.5
2055,42.822433,0.116574176,786.77374,6.4395259130468725,0.26155382,taiesm1,SSP2-4.5
2056,36.088955,0.117829,397.25464,7.024676752089196,0.05365284,taiesm1,SSP2-4.5
2057,38.989246,0.11479979,760.13477,7.990540225727938,0.03436156,taiesm1,SSP2-4.5
2058,41.399185,0.14006954,641.9567,7.108641405355839,0.21554278,taiesm1,SSP2-4.5
2059,41.06781,0.13818683,457.23685,7.138056056708508,1.303948,taiesm1,SSP2-4.5
2060,37.84867,0.11355898,615.9363,7.448123413466685,1.6744205,taiesm1,SSP2-4.5
2061,40.032738,0.119800426,820.67786,7.583435130616215,1.5923672,taiesm1,SSP2-4.5
2062,37.406982,0.1304513,589.3082,6.849014759979036,0.10881558,taiesm1,SSP2-4.5
2063,35.871567,0.10415422,550.1255,8.302246314451665,0.23384427,taiesm1,SSP2-4.5
2064,45.5312,0.12477378,653.8187,6.67818970375125,0.7012601,taiesm1,SSP2-4.5
2065,41.703236,0.124629565,712.5953,7.7594804036650835,0.4730452,taiesm1,SSP2-4.5
2066,43.91345,0.11329052,742.1744,7.0365995911103205,0.26946834,taiesm1,SSP2-4.5
2067,42.5443,0.14308959,939.38776,8.149074817605465,0.93136954,taiesm1,SSP2-4.5
2068,42.620907,0.13238208,539.5457,6.603007286266515,1.6389852,taiesm1,SSP2-4.5
2069,34.310055,0.10893562,612.5286,7.779296307171176,0.8307135,taiesm1,SSP2-4.5
2070,41.186565,0.13039228,719.4602,7.367070141346275,0.4150759,taiesm1,SSP2-4.5
2071,36.78133,0.11888044,661.0851,8.183452535605559,0.3061377,taiesm1,SSP2-4.5
2072,43.539326,0.10237864,836.4985,7.898262801151322,0.13072307,taiesm1,SSP2-4.5
2073,37.04568,0.12809971,629.9752,7.097966234222486,0.997117,taiesm1,SSP2-4.5
2074,42.55587,0.112021275,968.98773,8.402474141593776,0.21706372,taiesm1,SSP2-4.5
2075,40.015614,0.1316336,799.9802,8.604366613475406,0.06295566,taiesm1,SSP2-4.5
2076,36.21262,0.118692786,607.4433,7.3630189077911075,0.037290074,taiesm1,SSP2-4.5
2077,40.163254,0.13152687,729.55023,8.144418412444564,0.04700719,taiesm1,SSP2-4.5
2078,43.029316,0.14895318,792.5857,7.75556518231804,0.071875475,taiesm1,SSP2-4.5
2079,37.484974,0.123498075,796.64,8.290410973826303,0.24987487,taiesm1,SSP2-4.5
2080,38.686905,0.10446938,693.33276,8.041528341150366,0.082835585,taiesm1,SSP2-4.5
2081,38.761932,0.1348977,449.002,7.348387172141558,0.034763515,taiesm1,SSP2-4.5
2082,40.1472,0.13296317,422.91696,7.883164904303498,0.4051548,taiesm1,SSP2-4.5
2083,36.767475,0.11899423,685.7713,8.596682922518255,0.22618681,taiesm1,SSP2-4.5
2084,39.35429,0.13058679,645.47144,8.247312892059165,0.2028293,taiesm1,SSP2-4.5
2085,39.144295,0.12169848,717.8656,8.300776107806875,0.0082074525,taiesm1,SSP2-4.5
2086,36.44177,0.11895496,576.81354,8.841863770207867,0.009917822,taiesm1,SSP2-4.5
2087,38.72642,0.10860157,938.24005,8.40065329121524,0.0056990795,taiesm1,SSP2-4.5
2088,33.206604,0.1110163,398.54977,8.025685730621072,0.1462828,taiesm1,SSP2-4.5
2089,30.736923,0.08313999,524.34436,8.79477161411256,0.079023995,taiesm1,SSP2-4.5
2090,38.644047,0.119576216,875.87756,8.531499193383413,0.117343545,taiesm1,SSP2-4.5
2091,39.355198,0.10031396,697.49585,7.796488796694639,0.042993437,taiesm1,SSP2-4.5
2092,38.629597,0.12458506,784.6571,8.51975065119664,0.022180883,taiesm1,SSP2-4.5
2093,42.22003,0.14849162,670.5418,8.070786025110399,0.2961054,taiesm1,SSP2-4.5
2094,38.150536,0.12614179,538.9265,7.733910273884413,0.8007907,taiesm1,SSP2-4.5
2095,45.00856,0.13924031,736.2547,7.598767733926503,0.59648687,taiesm1,SSP2-4.5
2096,36.526104,0.126179,667.48895,8.703109565052333,0.09663663,taiesm1,SSP2-4.5
2097,32.362263,0.09546867,885.6494,9.508949971671901,0.021162787,taiesm1,SSP2-4.5
2098,42.121143,0.10031577,786.95233,7.960611943701687,0.0054806937,taiesm1,SSP2-4.5
2099,39.51609,0.10783913,709.4311,9.000563984807554,0.071499646,taiesm1,SSP2-4.5
2015,46.69421,0.15269046,779.02185,4.978754917053622,4.47547,taiesm1,SSP5-8.5
2016,48.624615,0.16614482,657.86304,4.847744644278933,0.025530003,taiesm1,SSP5-8.5
2017,51.48469,0.1852392,531.5425,3.9933678335677816,0.8443156,taiesm1,SSP5-8.5
2018,39.487644,0.13265988,607.0578,6.214355248505069,0.39549455,taiesm1,SSP5-8.5
2019,43.90074,0.16071546,605.007,5.716690461486457,1.1979582,taiesm1,SSP5-8.5
2020,43.69316,0.13996354,824.94806,5.5328731762705745,0.03436334,taiesm1,SSP5-8.5
2021,44.649258,0.14749199,866.0824,5.346333396756813,1.4901323,taiesm1,SSP5-8.5
2022,50.200287,0.1651914,856.2133,5.321513544664861,0.2516559,taiesm1,SSP5-8.5
2023,46.342815,0.16425347,242.25584,4.39591302002185,3.4011421,taiesm1,SSP5-8.5
2024,46.861378,0.16357844,657.435,4.956436411820339,8.588052,taiesm1,SSP5-8.5
2025,48.376003,0.157234,365.93613,5.173114781423366,0.6176616,taiesm1,SSP5-8.5
2026,45.014908,0.18502791,529.14014,6.067951792151313,0.92365724,taiesm1,SSP5-8.5
2027,47.939037,0.18881923,457.59863,5.343045794064758,2.0740454,taiesm1,SSP5-8.5
