time;t2m_C;d2m_C;tsn_C;sp_hPa;ws;wd;snowc;sd;rsn;sde_mm;tp_mm;e_mm;sro_mm;ro_mm;ssro_mm;smlt_mm;sf_mm;ssr_W;ssrd_W;str_W;strd_W;slhf_W;sshf_W
2012-03-25;-2.9903336;-6.3284554;-7.596499;751.29175;0.9922657;102.94355;100.0;0.6031286;299.1227;2018.3512;0.0026526232;-0.018700957;0.0;0.094503164;0.094510615;0.0;0.0009313226;1883.8212;6701.96;-1509.5253;4962.0557;-13.863334;-212.95778
2012-03-26;-2.4773254;-6.452993;-6.017807;747.8962;0.91639334;147.46153;100.0;0.6035853;303.9518;1987.1012;3.2904744;-0.11029467;0.0;0.09417534;0.09416789;0.0;3.155142;1807.0178;6282.067;-1029.8586;5686.067;-85.80666;-206.43333
2012-03-27;-3.4773738;-4.285932;-3.8333867;740.8579;0.8268656;210.19647;100.0;0.6156478;300.23178;2050.578;13.102502;-0.092221424;0.0;0.09384751;0.09383261;0.0;12.699504;775.41833;3086.4194;-306.8125;6626.5576;-72.183334;-216.60556
2012-03-28;-4.2999725;-6.4775147;-3.4125252;744.37665;1.3271555;210.74768;100.0;0.62159777;302.8278;2054.0364;4.670197;-0.28011948;0.0;0.09351969;0.09350479;0.0;4.544567;1543.3833;6172.5283;-1030.3044;5806.277;-219.57;-394.98444
2012-03-29;-4.1628623;-5.465159;-3.6074932;746.32764;0.82400036;193.8269;100.0;0.6371231;296.63965;2147.6643;18.073563;-0.15006028;0.0;0.09316206;0.09317696;0.0;17.759956;918.21387;3855.5818;-595.99915;6245.37;-116.566666;-269.28778
2012-03-30;-4.382965;-6.1424866;-3.5809124;743.4538;0.9870072;161.04588;100.0;0.64356595;300.06445;2147.6643;1.7751157;-0.19467995;0.0;0.092849135;0.092841685;0.0;1.4458969;1391.0111;5762.628;-1027.7075;5768.008;-150.78778;-350.81973
2012-03-31;-4.9179688;-6.228546;-4.007975;744.8963;1.921535;209.46565;100.0;0.64947325;303.06802;2144.1243;10.0717125;-0.2114661;0.0;0.09250641;0.09251386;0.0;9.743778;1457.9672;5931.3677;-875.6878;5923.324;-164.23334;-434.22
2012-04-01;-2.7690837;-5.86202;-3.62795;749.36664;0.9731884;237.32587;100.0;0.6546291;306.56412;2138.265;0.24538432;-0.21073036;0.0;0.09217858;0.09217858;0.0;0.2293922;1485.5155;6063.926;-1155.1636;5647.515;-162.97778;-311.725
2012-04-02;-1.45755;-3.6918945;-2.9450176;748.74835;0.8477295;207.92711;100.0;0.655984;312.7767;2099.7314;3.911397;-0.11158362;0.015124679;0.106975436;0.09185821;0.15041977;2.5019274;1398.9105;5499.1953;-697.9461;6298.166;-84.827774;-237.41222
2012-04-03;-0.36187744;-4.1110535;-1.8941193;752.59674;0.98336715;113.36376;100.0;0.65832394;318.48178;2070.638;0.0798583;-0.09192526;0.061541796;0.15306473;0.09153038;0.7631295;0.033516437;1850.2339;6994.292;-1607.5067;5292.832;-68.32445;-272.54
2012-04-04;0.40027872;-7.8178;-2.447342;755.1011;1.0340832;72.98794;100.0;0.6575383;325.62827;2022.9492;0.0;-0.13673306;0.06856024;0.15975535;0.09120256;0.7637497;0.0;2184.4;7433.075;-1928.6422;4860.016;-102.60333;-231.90334
2012-04-05;1.2333069;-7.2804513;-2.2456665;754.29156;0.9736004;93.74817;100.0;0.6564868;332.1862;1980.5094;0.0;-0.14546886;0.1077801;0.19866228;0.09088218;1.1312104;0.0;2295.5923;7290.7646;-1748.1725;5147.879;-109.32222;-215.51666
2012-04-06;1.3494059;-6.029592;-1.4650879;751.68304;1.0388165;93.325356;100.0;0.65506476;339.23145;1935.7096;0.0004351138;-0.15145168;0.15294552;0.24349988;0.09056181;1.4909916;0.0;2400.4844;7011.465;-1646.1962;5330.891;-113.58056;-215.83972
2012-04-07;1.7262369;-4.09963;-0.5895233;749.5083;0.96716857;110.270454;100.0;0.65298164;348.1149;1880.5338;0.0;-0.141358;0.2734214;0.36364794;0.09024143;2.527494;0.0;2672.3616;7035.525;-1648.0372;5444.3574;-105.37278;-242.2075
2012-04-08;0.80907184;-1.8651327;-0.22005971;747.8928;0.9005113;149.35425;100.0;0.6475486;356.32065;1821.5332;2.145502;-0.20002481;1.1026859;1.1925995;0.089906156;9.355228;0.009678304;2384.7605;5811.665;-1111.5764;6106.2275;-146.35222;-222.03055
2012-04-09;1.7107748;-0.8270162;-0.13772202;748.5862;0.7298555;168.15663;100.0;0.63878304;362.6621;1765.4215;7.031447;-0.12033619;2.2095294;2.2991002;0.08957833;11.849783;0.0;2196.994;5056.273;-927.4658;6328.98;-84.01556;-159.46556
2012-04-10;2.910329;-0.7299703;-0.082611084;751.04486;0.93603945;219.87201;100.0;0.629208;367.99936;1713.2975;3.1163335;-0.122494996;1.8216074;1.9108653;0.089257956;10.645728;0.0;2036.2217;4493.851;-921.9658;6360.385;-87.09333;-87.10889
2012-04-11;1.3064474;-0.45488486;-0.028129578;749.42523;0.7103086;40.697147;100.0;0.6237936;372.26855;1678.5074;28.480244;-0.070252456;6.1253905;6.266937;0.14155358;5.561981;0.66034126;695.9061;1507.0989;-22.748333;7275.19;-52.837776;-61.827778
2012-04-12;1.8557129;0.66045123;0.0012626648;747.1914;0.61650777;156.02007;100.0;0.61362165;375.49478;1637.0443;6.886634;-0.075040385;5.016908;5.1191897;0.10227412;13.57501;0.0;1621.6083;3469.7122;-260.62946;7163.669;-51.238888;-118.36
2012-04-13;1.270935;-3.3356018;-0.09184519;746.8091;0.9630968;68.05151;100.0;0.5970208;378.8877;1578.9795;0.009357928;-0.5262997;4.8032255;4.938826;0.13560057;18.542025;0.0006593764;3440.1746;7185.613;-1448.1152;5873.149;-392.11;-272.25638
2012-04-14;1.7980652;-3.2927654;-0.23320897;748.21674;1.173712;39.194645;100.0;0.58062387;384.2357;1514.1602;0.0012976434;-0.41859412;4.0977;4.1938276;0.09611994;15.809182;0.0;3495.9678;7165.8037;-1445.6583;5799.519;-306.26443;-213.24472
2012-04-15;2.737732;-0.2526957;-0.16426595;749.0318;0.934671;202.35252;100.0;0.5640957;390.14975;1448.6898;0.057452917;-0.30902866;5.106539;5.2628965;0.15635788;16.54508;0.0;3535.6155;7138.9707;-1273.6367;6087.5723;-222.08223;-183.70222
2012-04-16;0.96358234;-0.27520752;-0.034210205;748.5555;1.0211624;145.14891;100.0;0.5466303;393.95834;1389.9332;4.2608023;-0.3788015;5.1877794;5.5908413;0.40305406;17.325811;0.07443875;2764.6172;5516.53;-657.81415;6774.9565;-282.50665;-263.59778
2012-04-17;-0.19638062;-2.8697002;-0.11533228;746.2277;1.0832448;100.84423;100.0;0.53089744;397.15366;1338.9486;0.85395575;-0.5219765;5.010992;5.5863113;0.5753264;15.795745;0.0005289912;3087.0623;6129.5015;-1315.4047;5925.7;-393.13333;-284.63
2012-04-18;2.98466;-3.2572124;-0.21927135;747.8443;0.8883753;164.25542;100.0;0.51458186;402.2653;1281.8197;0.0019326234;-0.4345942;5.794853;5.94078;0.14594197;17.343327;0.00021606684;3882.629;7652.335;-1655.2219;5612.553;-315.96222;-212.97888
2012-04-19;1.2377523;-1.0691019;-0.16523616;744.45624;1.1831883;231.7055;100.0;0.4997985;407.48404;1228.8004;3.1326294;-0.431858;5.1564126;5.8972983;0.7408783;12.3441515;0.007856637;2785.9006;5456.495;-1109.0592;6147.9136;-324.18222;-159.38333
2012-04-20;0.28459677;-1.6115011;-0.12734222;746.8489;1.0235015;127.57566;100.0;0.48577118;411.93033;1181.6813;2.6654303;-0.5353242;5.7290792;5.972743;0.24367124;14.946938;0.004310161;3168.1345;6177.7104;-1035.2067;6314.7725;-403.2989;-314.71112
2012-04-21;1.0227661;-3.6581116;-0.18396251;750.10736;1.0325143;155.009;100.0;0.46975806;416.861;1129.4352;0.015293918;-0.72780997;5.9274287;6.715238;0.7878244;16.35442;0.0010840595;3850.969;7484.7905;-1563.66;5663.1255;-548.08;-335.21335
2012-04-22;2.2671;-3.0762432;-0.21924973;750.2408;1.0910157;175.67107;100.0;0.45286116;422.86816;1073.3236;5.9604645e-05;-0.5841674;6.263003;7.1011634;0.8381456;16.836624;0.0;4068.4434;7883.4844;-1871.9645;5355.7954;-433.93;-187.36111
2012-04-23;2.343811;-3.4608257;-0.22416814;749.3811;1.0829777;94.50051;100.0;0.43532392;429.3916;1016.27606;0.010290742;-0.51260924;6.9498568;7.8009815;0.8511096;17.58695;0.0;4121.8257;7968.044;-1891.4366;5348.223;-376.74;-181.14444
2012-04-24;2.4331157;-2.0918274;-0.2019488;750.8975;1.1539747;61.90233;100.0;0.41778994;435.83725;961.18164;0.39072633;-0.32222086;7.1362853;8.047536;0.9112507;17.059912;0.0;3425.3284;6610.005;-1405.3676;5870.3457;-231.44;-135.50223
2012-04-25;2.3121643;-1.2989401;-0.15457916;751.78516;1.0623142;78.15561;100.0;0.40044442;440.63638;910.4411;1.0527909;-0.32039917;7.295579;8.120239;0.8246526;17.033182;0.0019967556;3068.828;5912.218;-981.11475;6362.4624;-231.99777;-192.25111
2012-04-26;2.0024922;-0.24930827;-0.14335124;752.062;1.1765937;78.084755;100.0;0.3822395;444.6084;861.4095;6.17902;-0.29251164;10.381281;11.607155;1.2258738;18.865875;0.000949949;3162.4717;6085.742;-958.4903;6405.5894;-210.71777;-227.35
2012-04-27;3.2671306;-0.47009277;-0.15460713;753.1364;1.15226;100.17603;100.0;0.36251035;448.41245;809.85516;1.9420639;-0.35994035;8.713409;9.93663;1.2232214;20.320263;0.00027939677;3444.699;6622.951;-1195.2406;6166.62;-260.61;-187.77222
2012-04-28;4.0478516;-0.9781901;-0.19036739;754.1075;1.1361083;105.88055;100.0;0.34261358;449.91373;762.41046;1.3161778;-0.35655218;8.506984;9.19047;0.68350136;19.978977;0.0;3656.6855;7026.1533;-1390.7705;5977.37;-255.83333;-124.13
2012-04-29;4.1319375;-0.20604451;-0.17554347;753.5;1.099287;96.24182;100.0;0.3221366;450.0;716.8376;3.5252273;-0.24359208;9.980038;11.210978;1.2309477;20.43164;0.0;3300.004;6337.23;-1132.252;6222.8945;-169.73666;-101.61222
2012-04-30;5.9106956;-0.93170166;-0.16908772;751.575;1.1671042;105.32867;100.0;0.30137196;450.0;670.695;0.34052134;-0.35503134;9.036318;10.513067;1.4767423;21.146114;0.0;3703.953;7110.352;-1263.275;6177.3813;-253.31111;-75.10555
2012-05-01;6.601288;0.5594279;-0.15640259;751.72754;0.99771327;88.187355;100.0;0.27926;450.0;621.5413;1.3704062;-0.2215337;10.123804;11.931002;1.8072128;22.27465;0.0;3344.6323;6417.613;-1137.0366;6245.7534;-152.48445;-81.83222
2012-05-02;8.217804;0.7428182;-0.13594945;751.52997;1.1705081;98.25291;100.0;0.2558047;450.0;569.6208;2.1292002;-0.34558028;11.673763;13.407766;1.7340034;24.98114;0.0;3979.5916;7634.0366;-1125.3898;6415.246;-243.47444;-75.725555
2012-05-03;7.567942;0.8281047;-0.06305059;750.2635;1.33209;147.06535;100.0;0.23029844;450.0;512.8581;1.1539251;-0.46228245;11.370436;14.439568;3.0691252;25.384954;0.0;3489.9028;6691.858;-961.11914;6556.599;-338.73334;-18.62
2012-05-04;5.5749;3.1698914;-0.06031418;748.47894;1.2577752;192.58167;100.0;0.20683806;450.0;460.8561;4.215941;-0.18001348;11.900663;14.502451;2.60178;24.58319;0.0;3289.7234;6306.3955;-704.5303;6827.0645;-121.91778;-104.86222
2012-05-05;4.8834534;2.848399;-0.08916855;748.76556;1.1660863;163.52742;100.0;0.18103726;450.0;403.68652;6.9639325;-0.17268583;14.135018;19.065262;4.93025;24.675682;0.0;3030.6812;5810.019;-776.725;6698.4365;-117.7;-118.022224
2012-05-06;3.9422302;0.6168925;-0.22927983;749.3448;1.1218388;169.4204;100.0;0.158058;450.0;352.21353;3.3969998;-0.34965014;10.57975;14.765263;4.185483;22.832155;0.0005029142;3484.6523;6678.519;-1007.2239;6422.7524;-251.83;-159.03334
2012-05-07;4.887034;-0.66626996;-0.3953972;750.0476;1.2234615;122.237526;98.61572;0.13600719;450.0;303.18198;1.9280493;-0.5867835;9.588986;14.322981;4.7339873;21.445688;0.0;3877.031;7391.8013;-1465.5431;5906.3066;-433.53223;-117.79444
2012-05-08;5.149424;-2.2621765;-0.5138194;750.9273;1.2820106;102.04562;96.59717;0.11620184;450.0;259.23666;1.5811205;-0.61609036;7.476747;12.705654;5.2288847;18.499866;0.0;3488.88;6574.668;-1258.3206;6105.6655;-453.46445;-80.07222
2012-05-09;6.4999185;-0.283844;-0.56896085;754.5302;1.3186044;118.14217;95.2561;0.09437561;450.0;210.77473;1.4221787;-0.5436968;10.803014;17.559052;6.7560525;23.79085;0.0;4073.4;7623.468;-1415.2278;6003.1;-389.84;-127.21667
2012-05-10;8.26061;-0.5956624;-0.49226126;756.343;1.1737934;125.19553;92.56616;0.0710003;450.0;158.61003;1.1860106;-0.5014259;9.6718445;16.648441;6.9766045;22.414885;0.0;3736.2856;6935.03;-1089.6559;6445.1016;-354.12277;-84.23222
2012-05-11;9.213704;0.09136963;-0.6850179;754.58344;1.2711018;121.572075;85.85913;0.04662013;450.0;104.4515;0.17060041;-0.7125027;11.80914;23.352385;11.543237;26.4078;0.0;4199.3804;7615.911;-1330.1069;6241.242;-499.8611;-124.67611
2012-05-12;8.749675;-1.9806417;-1.1421165;752.3321;1.294442;125.14616;58.250977;0.025486946;450.0;57.454426;0.14665127;-1.2630942;6.3556137;17.12805;10.772451;17.397135;0.0;4682.922;7534.1724;-1496.4806;6192.5854;-884.29333;-268.7089
2012-05-13;8.292755;-1.9345499;-0.95886105;748.54803;1.2473089;184.07817;29.905518;0.013074954;450.0;29.215494;2.3174167;-1.7842678;3.9713383;14.386951;10.415613;9.157285;0.0;4618.388;6551.3633;-1583.4802;6284.718;-1242.9567;-439.6389
2012-05-14;7.9474998;-1.8731893;-1.1015371;748.16473;1.2558098;219.98596;14.950195;0.0065158606;450.0;14.404297;1.2919188;-2.386041;1.9265413;11.815995;9.889468;5.02757;0.0;5671.1816;7584.6157;-1972.0708;6033.493;-1662.39;-888.38055
2012-05-15;5.2782493;2.7161763;-0.4869741;750.47675;1.024268;203.47534;7.447103;0.003261884;450.0;7.1614585;5.0143123;-1.7566057;1.7745793;11.006609;9.232037;2.183046;0.0;3939.3577;5117.9204;-1175.0522;6749.731;-1219.8772;-869.1433
2012-05-16;7.675771;3.334432;0.009862264;751.78986;0.99587697;165.30109;3.3894043;0.001464049;450.0;3.3365886;0.88629127;-2.78275;0.574857;9.124056;8.549184;1.4563762;0.0;5524.598;7065.838;-1689.2698;6685.9067;-1933.0612;-1155.0488
2012-05-17;8.152699;2.350525;-0.102511086;750.40924;1.0155033;146.14262;1.3389486;0.0005794366;450.0;1.3834635;1.6897976;-2.7073305;0.46016276;8.351877;7.891737;0.55446476;0.0;5333.795;6762.6455;-1938.7805;6422.2646;-1880.7278;-1059.99
2012-05-18;8.634094;-0.9591675;-0.4092013;752.6543;1.2121376;137.9006;0.5284831;0.00022788842;450.0;0.48828125;0.03454089;-3.6777594;0.061139464;7.338792;7.2776375;0.23689121;0.0;6575.177;8302.953;-2523.8914;5856.9385;-2554.9023;-1043.3656
2012-05-19;10.383168;-1.26415;-0.28080115;754.48553;0.99166316;75.25785;0.1908366;8.21352e-05;450.0;-7.345365e-21;0.5597174;-3.6103466;0.103756785;6.820753;6.717004;0.09196997;0.0;6247.0063;7870.008;-2247.914;6319.4556;-2508.0;-821.7244
2012-05-20;11.288981;0.013051351;0.010195415;752.92163;1.1324016;101.310616;0.063069664;2.6981035e-05;450.0;-7.345365e-21;2.1191895;-3.4765415;0.35226345;6.5678506;6.21558;0.031225383;0.0;5733.415;7211.8228;-1966.8864;6709.2725;-2415.041;-861.4767
2012-05-21;9.560791;-1.8254293;-0.10247549;751.1369;1.2841266;149.5891;0.021321615;9.179115e-06;450.0;-7.345365e-21;0.0063180923;-3.7223837;0.002771616;5.77189;5.769126;0.009804964;0.0;6417.724;8062.809;-2510.6428;5946.108;-2585.82;-1128.1222
2012-05-22;4.6973267;0.056518555;-0.2904981;747.02563;0.92911595;174.49422;0.009195964;3.9339066e-06;435.70834;-7.345365e-21;4.6297193;-2.0787158;0.6916225;6.0670376;5.3753853;0.002834946;0.0;3959.5244;4968.567;-1511.4072;6565.56;-1444.0155;-972.4878
2012-05-23;5.9377136;1.8556519;-0.07040659;747.139;1.2415574;186.2863;0.004801432;1.8278757e-06;428.7985;-7.345365e-21;2.540741;-2.708543;0.3632605;5.390793;5.0275326;0.0016503036;0.0;4893.363;6133.89;-1496.795;6778.3843;-1881.5344;-1203.9044
2012-05-24;8.169536;2.2767944;-0.0035514832;748.63385;1.3223094;227.30092;0.001953125;9.536743e-07;428.10156;-7.345365e-21;1.1313647;-2.976481;0.14396012;4.8602223;4.7162695;0.0007227063;0.0;5644.009;7067.4487;-2027.8336;6381.405;-2067.6633;-1218.2844
2012-05-25;7.536082;0.10412598;-0.19178899;750.58954;1.915131;209.21553;0.00056966144;1.9868214e-07;428.09375;-7.345365e-21;0.0020653005;-3.4777951;0.00029802322;4.4361205;4.4358296;0.00028312206;0.0;6451.7056;8070.3477;-2383.0222;5952.872;-2415.909;-1451.23
2012-05-26;6.6541038;-2.686493;-0.5963516;750.8208;1.5510745;195.65166;0.0;-7.3453654e-25;428.09375;-7.345365e-21;0.9726286;-3.1845849;0.11706352;4.300028;4.1829796;9.685755e-05;0.0;6254.93;7815.9624;-2379.439;5807.7026;-2212.2244;-1535.8955
2012-05-27;7.8355613;-0.8939514;-3.1659012;752.11444;1.0990056;187.5686;0.0;-7.3453654e-25;253.13347;-7.345365e-21;0.7797897;-3.2557518;0.08884072;4.0433407;3.9544775;3.7252903e-05;0.0;6355.1377;7932.5957;-2360.957;6027.3955;-2261.662;-1348.0022
2012-05-28;8.837952;-1.1022949;-2.9913445;752.309;1.2921188;182.26013;0.0;-7.3453654e-25;114.80564;-7.345365e-21;0.009926689;-3.1731763;0.000923872;3.7475824;3.746666;2.2351742e-05;0.0;5599.839;6982.438;-1997.7883;6449.1313;-2204.3;-1077.0244
2012-05-29;10.045909;-0.16865031;-1.4496536;754.201;1.2315526;154.13545;0.0;-7.3453654e-25;102.09894;-7.345365e-21;0.06895661;-3.5138614;0.006906688;3.563434;3.5565348;0.0;0.0;6517.238;8117.769;-2293.703;6294.516;-2440.9622;-1287.6533
2012-05-30;11.588511;1.0215963;0.009813945;755.29425;1.3134366;126.26599;0.0;-7.3453654e-25;99.99998;-7.345365e-21;1.0605037;-3.3576024;0.106200576;3.488645;3.3824518;0.0;0.0;5872.597;7307.1577;-2020.9811;6716.1064;-2332.4146;-1173.039
2012-05-31;12.300405;-0.65218097;0.009974162;753.461;1.3250663;190.01811;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.0017232114;-3.7966352;0.00016391277;3.2222867;3.2221153;0.0;0.0;6836.9116;8497.986;-2631.4927;6135.44;-2637.3955;-1207.6322
2012-06-01;10.654948;-1.1787211;0.009984334;753.2487;1.4235879;188.50403;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.0008470188;-3.5480187;7.4505806e-05;3.0735283;3.073454;0.0;0.0;6872.0195;8532.621;-2729.369;5916.5317;-2464.69;-1419.8033
2012-06-02;10.786865;-2.409495;0.009868622;754.89624;1.1308024;152.76353;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.0;-3.4830728;0.0;2.9358268;2.9358268;0.0;0.0;6984.148;8662.678;-2864.8362;5816.667;-2419.5745;-1317.5089
2012-06-03;12.177449;-1.2751974;0.009564717;756.0957;1.4546566;43.325268;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.0017308139;-3.5448818;0.00014901161;2.8079152;2.8077812;0.0;0.0;6919.8755;8573.914;-2784.7122;6064.88;-2462.5112;-1223.169
2012-06-04;14.211406;0.48683676;0.01007843;754.66486;1.3848037;46.866516;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.0017166131;-3.4642742;0.00014901161;2.6884973;2.6883483;0.0;0.0;6890.89;8529.013;-2744.744;6312.682;-2406.5156;-1184.6711
2012-06-05;14.930736;-1.8532919;0.01014328;752.7476;1.2740088;142.77672;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.00085234636;-3.4544683;5.9604645e-05;2.5767684;2.5767088;0.0;0.0;6886.5835;8514.717;-2802.411;6346.65;-2399.7034;-1225.2333
2012-06-06;14.423228;-2.4810283;0.009999593;751.23834;1.2011137;152.36086;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.0;-3.1949933;0.0;2.4722815;2.4722962;0.0;0.0;7046.36;8703.12;-3074.9673;6024.9805;-2219.4568;-1363.1923
2012-06-07;13.734019;-2.4851177;0.01020813;749.60034;1.3248338;180.65405;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.0008583069;-2.917856;5.9604645e-05;2.3746789;2.3746119;0.0;0.0;7003.1055;8640.616;-3035.551;6038.209;-2026.9366;-1563.7444
2012-06-08;13.6934;-2.6898804;0.0098775225;750.6255;1.2209393;219.64734;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.00044107434;-2.7083867;2.9802322e-05;2.2830367;2.2830143;0.0;0.0;6991.1655;8616.849;-3045.7422;6068.947;-1881.4255;-1660.2178
2012-06-09;13.428528;-1.820221;0.010163625;752.571;1.1961629;103.869286;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.024065375;-2.5584996;0.0018030405;2.1986513;2.1968632;0.0;0.0;6736.102;8293.704;-2870.6934;6344.7;-1777.3044;-1610.1056
2012-06-10;12.877228;4.1304526;0.009985606;753.82007;1.2877247;72.681404;0.0;-7.3453654e-25;99.99998;-7.345365e-21;1.4221966;-2.1707463;0.11880696;2.234906;2.1160989;0.0;0.0;5896.1245;7251.782;-2359.4922;6920.3115;-1507.9456;-1597.0178
2012-06-11;12.808838;5.090963;0.0101623535;751.94183;1.2659124;81.282646;0.0;-7.3453654e-25;99.99998;-7.345365e-21;3.2480807;-2.2425392;0.2785921;2.3193955;2.0408034;0.0;0.0;5618.097;6902.6377;-2268.7095;6917.019;-1557.8177;-1451.7267
2012-06-12;13.612854;5.4756675;0.010214488;751.3222;1.2780234;77.09231;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.6086707;-2.684258;0.042140484;2.0121336;1.9699931;0.0;0.0;5593.6826;6865.4634;-2107.62;7163.4546;-1864.6644;-1237.7067
2012-06-13;14.55482;5.557068;0.010110219;753.0056;1.3518058;54.24197;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.3415048;-2.7559428;0.02335012;1.9261539;1.9028113;0.0;0.0;6218.3496;7624.331;-2356.0588;7040.601;-1914.4623;-1480.1278
2012-06-14;15.900899;4.546682;0.010064443;755.4148;1.2147257;51.404682;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.043323636;-2.645475;0.0028163195;1.8415749;1.8387511;0.0;0.0;6179.3296;7568.5723;-2508.1226;6997.938;-1837.7234;-1347.0455
2012-06-15;16.25118;3.8101196;0.010093689;755.313;0.98332924;74.007225;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.25271773;-2.426252;0.016838312;1.7948151;1.7779619;0.0;0.0;5964.4927;7297.838;-2442.151;7188.1743;-1685.4366;-1333.6777
2012-06-16;17.085653;3.1417847;0.010002136;754.3133;1.053415;112.79291;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.14243989;-2.3303442;0.009328127;1.729548;1.7202125;0.0;0.0;6205.8984;7592.25;-2628.1328;7107.911;-1618.8123;-1447.2189
2012-06-17;16.868479;3.0536296;0.009733836;751.99506;1.2239238;85.47843;0.0;-7.3453654e-25;100.00519;-7.345365e-21;0.7263422;-2.1188967;0.051617622;1.7168522;1.6652122;0.0;0.0;6021.4883;7365.5933;-2603.0627;7092.953;-1471.9266;-1566.2533
2012-06-18;13.694946;-0.7838338;0.009967804;749.35004;1.7952467;34.05434;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.0008553266;-2.103691;5.9604645e-05;1.6131252;1.6130656;0.0;0.0;6893.145;8430.824;-3006.3877;6434.97;-1461.3645;-2182.4111
2012-06-19;12.637532;-0.12852986;0.009614308;750.7504;1.9887625;36.215363;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.00090530247;-1.6940292;5.9604645e-05;1.5634745;1.5634149;0.0;0.0;6648.565;8130.5713;-2847.879;6460.898;-1176.7855;-2409.95
2012-06-20;13.378204;-0.39583334;0.010084788;749.92706;1.5089766;37.78052;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.081169605;-1.6694963;0.00526011;1.5213788;1.5161262;0.0;0.0;6762.899;8269.455;-3034.1023;6366.904;-1159.7433;-2225.3933
2012-06-21;14.2040205;-1.5280457;0.010054271;750.06226;1.2057426;94.76721;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.059741735;-1.6694255;0.0036358833;1.4745891;1.4709681;0.0;0.0;6467.3774;7907.0566;-2930.0334;6595.086;-1159.6945;-1969.6355
2012-06-22;15.485992;-1.3699545;0.009578705;752.43286;1.2052034;118.80657;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.37071407;-1.5933682;0.022560358;1.4505088;1.4279411;0.0;0.0;6376.106;7794.4224;-2925.2017;6633.8804;-1106.8589;-1963.22
2012-06-23;14.857188;-2.1363423;0.010014852;753.0777;1.2994757;118.294014;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.012934208;-1.6354825;0.00071525574;1.3875961;1.3868809;0.0;0.0;6608.1313;8077.0347;-2998.6528;6544.027;-1136.1156;-2143.0234
2012-06-24;13.763286;4.696035;0.009803772;750.84515;1.281405;60.603626;0.0;-7.3453654e-25;99.99998;-7.345365e-21;2.803278;-1.3911697;0.20208955;1.5501082;1.3480186;0.0;0.0;5394.2715;6592.3623;-2290.1206;7166.3413;-966.39886;-1838.89
2012-06-25;13.337036;6.5884604;0.009718577;750.51996;1.2650023;71.945854;0.0;-7.3453654e-25;100.00259;-7.345365e-21;3.5688467;-2.1123588;0.25515258;1.5666783;1.3115108;0.0;0.0;5456.184;6667.309;-2052.8132;7321.8237;-1467.3844;-1700.2966
2012-06-26;14.13443;5.026062;0.010237376;750.6285;0.93083787;86.15668;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.2668798;-2.502434;0.014960766;1.2914538;1.2764559;0.0;0.0;5550.5527;6781.769;-2146.4456;7263.0347;-1738.3567;-1369.0289
2012-06-27;14.37675;5.5783286;0.009780884;749.0744;1.1574315;77.4418;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.5354583;-2.3081527;0.029295683;1.2719631;1.2426674;0.0;0.0;5565.7627;6799.4556;-2241.2905;7228.787;-1603.3966;-1439.34
2012-06-28;14.623891;4.0411377;0.009890239;748.3313;1.2468318;125.42329;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.9817183;-2.1458826;0.061929226;1.272291;1.2103617;0.0;0.0;5914.379;7224.3457;-2134.2412;7392.3623;-1490.6733;-1938.1589
2012-06-29;15.307179;-0.5423177;0.010009766;748.6678;1.6341714;140.10725;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.082319975;-2.1115654;0.0047385693;1.183927;1.1791736;0.0;0.0;6387.2363;7800.8413;-2730.9316;6733.969;-1466.8334;-2029.9
2012-06-30;13.808003;-2.573405;0.009938558;749.2973;1.3860102;146.19032;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.0;-1.9226531;0.0;1.1488348;1.1488348;0.0;0.0;7066.6973;8629.571;-3147.2988;6281.6323;-1335.6034;-2309.0754
